Player ID,Player name,MP
smithph01,Phil Smith,225
barryri01,Rick Barry,243
wilkeja01,Jamaal Wilkes,182
raycl01,Clifford Ray,170
johnsch01,Charles Johnson,124
dudlech01,Charles Dudley,133
willigu01,Gus Williams,80
johnsge02,George Johnson,122
dickede01,Derrek Dickey,90
davisdw01,Dwight Davis,72
hawkiro01,Bubbles Hawkins,10
mullije01,Jeff Mullins,17
laniebo01,Bob Lanier,247
porteho01,Howard Porter,149
rowecu01,Curtis Rowe,228
moneyer01,Eric Money,190
trappge01,George Trapp,107
mengejo01,John Mengelt,65
clarkar01,Archie Clark,124
eberhal01,Al Eberhard,111
fordch01,Chris Ford,184
brownro02,Roger Brown,31
dickehe01,Henry Dickerson,24
thomate01,Terry Thomas,5
