Player ID,Player name,MP
ewingpa01,Patrick Ewing,209
newmajo01,Johnny Newman,133
wilkige01,Gerald Wilkins,150
cheekma01,Maurice Cheeks,204
oaklech01,Charles Oakley,148
tucketr01,Trent Tucker,92
vandeki01,Kiki Vandeweghe,115
walkeke01,Kenny Walker,72
jacksma01,Mark Jackson,36
wilkied01,Eddie Lee Wilkins,27
grayst01,Stuart Gray,7
quinnbr01,Brian Quinnett,7
birdla01,Larry Bird,207
mchalke01,Kevin McHale,192
lewisre01,Reggie Lewis,200
parisro01,Robert Parish,170
johnsde01,Dennis Johnson,162
kleinjo01,Joe Kleine,79
baglejo01,John Bagley,70
paxsoji02,Jim Paxson,62
pincked01,Ed Pinckney,25
smithmi01,Michael Smith,16
gamblke01,Kevin Gamble,8
smithch02,Charles Smith,9
