Player ID,Player name,MP
willigu01,Gus Williams,100
sikmaja01,Jack Sikma,104
webstma01,Marvin Webster,123
brownfr01,Fred Brown,84
johnsde01,Dennis Johnson,104
johnsjo01,John Johnson,85
sealsbr01,Bruce Seals,33
walkewa01,Wally Walker,22
silaspa01,Paul Silas,65
abdulka01,Kareem Abdul-Jabbar,134
dantlad01,Adrian Dantley,104
wilkeja01,Jamaal Wilkes,108
hudsolo01,Lou Hudson,93
robisda01,Dave Robisch,47
scottch01,Charlie Scott,103
nixonno01,Norm Nixon,92
carrke01,Kenny Carr,17
abernto01,Tom Abernethy,12
forddo01,Don Ford,10
