Player ID,Player name,MP
lucasma01,Maurice Lucas,234
waltobi01,Bill Walton,237
hollili01,Lionel Hollins,202
grossbo01,Bob Gross,204
twardda01,Dave Twardzik,164
davisjo01,Johnny Davis,88
steella01,Larry Steele,76
nealll01,Lloyd Neal,63
walkewa01,Wally Walker,58
gillihe01,Herm Gilliam,86
jonesro01,Robin Jones,38
calhoco01,Corky Calhoun,15
thompda01,David Thompson,237
isselda01,Dan Issel,222
jonesbo01,Bobby Jones,187
calvima01,Mack Calvin,112
wisewi01,Willie Wise,106
mcclate01,Ted McClain,170
priceji01,Jim Price,158
silaspa01,Paul Silas,141
webstma01,Marvin Webster,96
beckby01,Byron Beck,29
towemo01,Monte Towe,6
taylofa01,Fatty Taylor,1
