Player ID,Player name,MP
mcadobo01,Bob McAdoo,142
smithra01,Randy Smith,130
mcmilji01,Jim McMillian,118
shumajo01,John Shumate,111
charlke01,Ken Charles,111
adamsdo01,Don Adams,50
schluda01,Dale Schlueter,16
weissbo01,Bob Weiss,18
digreer01,Ernie DiGregorio,40
gibbsdi01,Dick Gibbs,6
mcmilto01,Tom McMillen,3
cartefr01,Fred Carter,125
mcginge01,George McGinnis,120
collido01,Doug Collins,117
mixst01,Steve Mix,134
freewo01,World B. Free,62
bryanjo01,Joe Bryant,43
catchha01,Harvey Catchings,87
leecl01,Clyde Lee,53
normaco01,Connie Norman,1
ellisle01,Leroy Ellis,1
joneswa02,Wali Jones,2
