Player ID,Player name,MP
thomais01,Isiah Thomas,148
laimbbi01,Bill Laimbeer,131
sallejo01,John Salley,105
dumarjo01,Joe Dumars,154
aguirma01,Mark Aguirre,110
johnsvi01,Vinnie Johnson,80
mahorri01,Rick Mahorn,87
edwarja01,James Edwards,61
rodmade01,Dennis Rodman,79
dembofe01,Fennis Dembo,2
willimi02,Micheal Williams,3
piercri01,Ricky Pierce,134
roberfr01,Fred Roberts,167
humphja01,Jay Humphries,135
sikmaja01,Jack Sikma,133
krystla01,Larry Krystkowiak,76
moncrsi01,Sidney Moncrief,75
breuera01,Randy Breuer,96
greenri01,Rickey Green,50
brownto01,Tony Brown,66
cummite01,Terry Cummings,17
mokespa01,Paul Mokeski,11
