Player ID,Player name,MP
birdla01,Larry Bird,164
mchalke01,Kevin McHale,150
parisro01,Robert Parish,123
aingeda01,Danny Ainge,148
johnsde01,Dennis Johnson,151
waltobi01,Bill Walton,75
wedmasc01,Scott Wedman,30
sichtje01,Jerry Sichting,68
kitegr01,Greg Kite,17
carliri01,Rick Carlisle,11
thirdda01,David Thirdkill,14
vincesa01,Sam Vincent,9
cummite01,Terry Cummings,141
presspa01,Paul Pressey,151
listeal01,Alton Lister,102
moncrsi01,Sidney Moncrief,121
hodgecr01,Craig Hodges,144
breuera01,Randy Breuer,91
davisch02,Charles Davis,59
fieldke01,Kenny Fields,31
piercri01,Ricky Pierce,52
reynoje01,Jerry Reynolds,20
mokespa01,Paul Mokeski,21
glennmi01,Mike Glenn,27
