Player ID,Player name,MP
tomjaru01,Rudy Tomjanovich,236
malonmo01,Moses Malone,272
murphca01,Calvin Murphy,208
newlimi01,Mike Newlin,169
lucasjo01,John Lucas,209
jonesdw01,Dwight Jones,182
kunneke01,Kevin Kunnert,117
johnsjo01,John Johnson,64
kennego01,Goo Kennedy,8
cheniph01,Phil Chenier,241
kupchmi01,Mitch Kupchak,187
hayesel01,Elvin Hayes,274
hendeto01,Tom Henderson,216
greveke01,Kevin Grevey,142
unselwe01,Wes Unseld,249
wrighla01,Larry Wright,94
bingda01,Dave Bing,33
grayle01,Leonard Gray,27
weissbo01,Bob Weiss,2
