Player ID,Player name,MP
mullich01,Chris Mullin,131
richmmi01,Mitch Richmond,129
teaglte01,Terry Teagle,89
higgiro01,Rod Higgins,107
garlawi01,Winston Garland,116
bolma01,Manute Bol,62
mcdonbe01,Ben McDonald,21
smithla01,Larry Smith,62
alforst01,Steve Alford,3
malonka01,Karl Malone,136
stockjo01,John Stockton,139
griffda01,Darrell Griffith,71
baileth01,Thurl Bailey,122
hansebo01,Bob Hansen,123
eatonma01,Mark Eaton,99
leckner01,Eric Leckner,10
brownmi01,Mike Brown,11
farmeji01,Jim Farmer,3
iavarma01,Marc Iavaroni,1
lesji01,Jim Les,5
