Player ID,Player name,MP
birdsot01,Otis Birdsong,136
wedmasc01,Scott Wedman,128
grunfer01,Ernie Grunfeld,139
kingre01,Reggie King,127
laceysa01,Sam Lacey,102
meriwjo01,Joe Meriweather,65
lambejo01,John Lambert,21
sandefr01,Frankie Sanders,5
waltoll01,Lloyd Walton,27
douglle01,Leon Douglas,20
batesbi01,Billy Ray Bates,115
thompmy01,Mychal Thompson,132
ranseke01,Kelvin Ransey,131
nattca01,Calvin Natt,95
grossbo01,Bob Gross,60
washike01,Kermit Washington,128
kunneke01,Kevin Kunnert,43
galemi01,Mike Gale,51
harpemi01,Mike Harper,6
owensto01,Tom Owens,5
paxsoji02,Jim Paxson,4
