Player ID,Player name,MP
birdla01,Larry Bird,135
johnsde01,Dennis Johnson,126
aingeda01,Danny Ainge,118
parisro01,Robert Parish,112
mchalke01,Kevin McHale,88
waltobi01,Bill Walton,45
sichtje01,Jerry Sichting,42
roberfr01,Fred Roberts,35
dayeda01,Darren Daye,16
henryco01,Conner Henry,1
kitegr01,Greg Kite,1
vincesa01,Sam Vincent,1
jordami01,Michael Jordan,128
oaklech01,Charles Oakley,129
banksge01,Gene Banks,79
corzida01,Dave Corzine,122
paxsojo01,John Paxson,87
threase01,Sedale Threatt,70
sellebr01,Brad Sellers,68
turneel01,Elston Turner,25
brownmi01,Mike Brown,3
myerspe01,Pete Myers,1
waitegr01,Granville Waiters,8
