Player ID,Player name,MP
scottby01,Byron Scott,146
worthja01,James Worthy,146
abdulka01,Kareem Abdul-Jabbar,160
mcgeemi01,Mike McGee,91
johnsma02,Magic Johnson,169
coopemi01,Michael Cooper,146
mcadobo01,Bob McAdoo,96
sprigla01,Larry Spriggs,84
rambiku01,Kurt Rambis,97
kupchmi01,Mitch Kupchak,28
lestero01,Ronnie Lester,23
nevitch01,Chuck Nevitt,14
englial01,Alex English,138
nattca01,Calvin Natt,159
turneel01,Elston Turner,132
isselda01,Dan Issel,115
coopewa01,Wayne Cooper,85
evansmi01,Mike Evans,118
hanzlbi01,Bill Hanzlik,115
whitewi01,Willie White,63
leverfa01,Fat Lever,64
schayda01,Danny Schayes,77
dunntr01,T.R. Dunn,112
kopicjo01,Joe Kopicki,22
