Player ID,Player name,MP
johnsma01,Marques Johnson,187
moncrsi01,Sidney Moncrief,178
bridgju01,Junior Bridgeman,140
laniebo01,Bob Lanier,145
dunlemi01,Mike Dunleavy,147
presspa01,Paul Pressey,108
mokespa01,Paul Mokeski,104
listeal01,Alton Lister,101
breuera01,Randy Breuer,34
romarlo01,Lorenzo Romar,33
greveke01,Kevin Grevey,23
wilkido01,Dominique Wilkins,197
roundda01,Dan Roundfield,191
riverdo01,Doc Rivers,130
johnsed02,Eddie Johnson,123
davisjo01,Johnny Davis,131
wittmra01,Randy Wittman,96
brownri01,Rickey Brown,83
rollitr01,Tree Rollins,152
glennmi01,Mike Glenn,53
hastisc01,Scott Hastings,32
paultbi01,Billy Paultz,7
landsma01,Mark Landsberger,5
