Player ID,Player name,MP
dumarjo01,Joe Dumars,181
thomais01,Isiah Thomas,181
johnsvi01,Vinnie Johnson,124
aguirma01,Mark Aguirre,112
edwarja01,James Edwards,119
laimbbi01,Bill Laimbeer,161
rodmade01,Dennis Rodman,159
sallejo01,John Salley,106
bedfowi01,William Bedford,36
hastisc01,Scott Hastings,7
hendege01,Gerald Henderson,9
rollitr01,Tree Rollins,5
wilkido01,Dominique Wilkins,195
riverdo01,Doc Rivers,173
willike02,Kevin Willis,159
webbsp01,Spud Webb,154
battljo01,John Battle,107
moncrsi01,Sidney Moncrief,91
ferredu01,Duane Ferrell,73
malonmo01,Moses Malone,84
koncajo01,Jon Koncak,133
mccorti01,Tim McCormick,13
leonaga01,Gary Leonard,5
robinru01,Rumeal Robinson,13
