Player ID,Player name,MP
portete01,Terry Porter,277
kerseje01,Jerome Kersey,293
drexlcl01,Clyde Drexler,294
willibu01,Buck Williams,281
robincl02,Clifford Robinson,174
petrodr01,Dražen Petrović,123
youngda01,Danny Young,94
bryanma01,Mark Bryant,94
coopewa01,Wayne Cooper,57
johnsna01,Nate Johnston,8
duckwke01,Kevin Duckworth,35
irvinby01,Byron Irvin,25
cummite01,Terry Cummings,274
robinda01,David Robinson,267
anderwi01,Willie Anderson,260
elliose01,Sean Elliott,199
stricro02,Rod Strickland,274
wingada01,David Wingate,214
brickfr01,Frank Brickowski,114
willire01,Reggie Williams,45
jonesca01,Caldwell Jones,49
mitchmi01,Mike Mitchell,14
moorejo01,Johnny Moore,40
blabuw01,Uwe Blab,5
