Player ID,Player name,MP
portete01,Terry Porter,243
drexlcl01,Clyde Drexler,247
kerseje01,Jerome Kersey,218
duckwke01,Kevin Duckworth,206
aingeda01,Danny Ainge,105
robincl02,Clifford Robinson,145
willibu01,Buck Williams,210
packro01,Robert Pack,8
bryanma01,Mark Bryant,50
abdelal01,Alaa Abdelnaby,5
coopewa01,Wayne Cooper,12
whatlen01,Ennis Whatley,16
malonka01,Karl Malone,258
malonje01,Jeff Malone,231
stockjo01,John Stockton,225
corbity01,Tyrone Corbin,167
edwarbl01,Blue Edwards,127
brownmi01,Mike Brown,115
benoida01,David Benoit,86
eatonma01,Mark Eaton,165
ruddde01,Delaney Rudd,49
thornbo01,Bob Thornton,27
murdoer01,Eric Murdock,7
crowdco01,Corey Crowder,8
