Player ID,Player name,MP
gervige01,George Gervin,202
mitchmi01,Mike Mitchell,207
olberma01,Mark Olberding,178
corzida01,Dave Corzine,137
moorejo01,Johnny Moore,163
banksge01,Gene Banks,77
bratzmi01,Mike Bratz,105
johnsge02,George Johnson,107
rainsed01,Ed Rains,18
lambejo01,John Lambert,1
pheglro01,Roger Phegley,3
yonakri01,Rich Yonakor,2
willigu01,Gus Williams,195
sikmaja01,Jack Sikma,196
sheltlo01,Lonnie Shelton,158
brownfr01,Fred Brown,87
hanzlbi01,Bill Hanzlik,133
donalja01,James Donaldson,111
johnsjo01,John Johnson,121
smithph01,Phil Smith,65
walkewa01,Wally Walker,79
tolbera01,Ray Tolbert,30
vraneda01,Danny Vranes,22
kelsegr01,Greg Kelser,3
