Player ID,Player name,MP
malonmo01,Moses Malone,146
barklch01,Charles Barkley,117
ervinju01,Julius Erving,138
toneyan01,Andrew Toney,138
cheekma01,Maurice Cheeks,147
richacl01,Clint Richardson,87
jonesbo01,Bobby Jones,95
johnscl01,Clemon Johnson,65
threase01,Sedale Threatt,8
woodle01,Leon Wood,5
johnsge03,George Johnson,10
willisa02,Sam Williams,4
cummite01,Terry Cummings,147
moncrsi01,Sidney Moncrief,151
presspa01,Paul Pressey,158
listeal01,Alton Lister,93
piercri01,Ricky Pierce,88
hodgecr01,Craig Hodges,119
breuera01,Randy Breuer,59
thomppa01,Paul Thompson,34
greveke01,Kevin Grevey,27
mokespa01,Paul Mokeski,59
davisch02,Charles Davis,19
englech01,Chris Engler,6
