Player ID,Player name,MP
worthja01,James Worthy,168
scottby01,Byron Scott,151
johnsma02,Magic Johnson,159
woolror01,Orlando Woolridge,82
greenac01,A.C. Green,117
thompmy01,Mychal Thompson,103
coopemi01,Michael Cooper,105
abdulka01,Kareem Abdul-Jabbar,73
campbto01,Tony Campbell,2
chambto01,Tom Chambers,172
johnske02,Kevin Johnson,169
hornaje01,Jeff Hornacek,128
majerda01,Dan Majerle,121
johnsed03,Eddie Johnson,135
gilliar01,Armen Gilliam,58
corbity01,Tyrone Corbin,104
westma01,Mark West,71
dunntr01,T.R. Dunn,1
nealyed01,Ed Nealy,1
