Player ID,Player name,MP
birdla01,Larry Bird,240
mchalke01,Kevin McHale,232
parisro01,Robert Parish,221
johnsde01,Dennis Johnson,230
aingeda01,Danny Ainge,207
wedmasc01,Scott Wedman,98
maxwece01,Cedric Maxwell,79
willira01,Ray Williams,90
bucknqu01,Quinn Buckner,19
clarkca01,Carlos Clark,4
carrml01,M.L. Carr,11
kitegr01,Greg Kite,9
thomais01,Isiah Thomas,246
johnsvi01,Vinnie Johnson,153
tripuke01,Kelly Tripucka,189
laimbbi01,Bill Laimbeer,212
tylerte01,Terry Tyler,112
longjo01,John Long,169
roundda01,Dan Roundfield,156
bensoke01,Kent Benson,100
curetea01,Earl Cureton,82
steppbr01,Brook Steppe,10
campbto01,Tony Campbell,7
jonesma01,Major Jones,4
