Player ID,Player name,MP
cowenda01,Dave Cowens,282
whitejo01,Jo Jo White,259
scottch01,Charlie Scott,226
nelsodo01,Don Nelson,139
silaspa01,Paul Silas,239
havlijo01,John Havlicek,110
kuberst01,Steve Kuberski,78
stacoke01,Kevin Stacom,68
ardji01,Jim Ard,20
mcdongl01,Glenn McDonald,17
anderje01,Jerome Anderson,1
bosweto01,Tom Boswell,1
mcadobo01,Bob McAdoo,264
smithra01,Randy Smith,256
mcmilji01,Jim McMillian,230
shumajo01,John Shumate,241
digreer01,Ernie DiGregorio,177
charlke01,Ken Charles,127
adamsdo01,Don Adams,72
schluda01,Dale Schlueter,28
gibbsdi01,Dick Gibbs,17
weissbo01,Bob Weiss,18
