Player ID,Player name,MP
birdla01,Larry Bird,305
johnsde01,Dennis Johnson,255
parisro01,Robert Parish,256
mchalke01,Kevin McHale,214
maxwece01,Cedric Maxwell,242
hendege01,Gerald Henderson,179
aingeda01,Danny Ainge,98
wedmasc01,Scott Wedman,73
bucknqu01,Quinn Buckner,56
carrml01,M.L. Carr,28
clarkca01,Carlos Clark,11
kitegr01,Greg Kite,13
abdulka01,Kareem Abdul-Jabbar,272
worthja01,James Worthy,274
johnsma02,Magic Johnson,295
coopemi01,Michael Cooper,262
mcadobo01,Bob McAdoo,146
rambiku01,Kurt Rambis,156
scottby01,Byron Scott,105
wilkeja01,Jamaal Wilkes,99
natersw01,Swen Nater,60
mcgeemi01,Mike McGee,42
kupchmi01,Mitch Kupchak,12
sprigla01,Larry Spriggs,7
