Player ID,Player name,MP
robinda01,David Robinson,176
elliose01,Sean Elliott,151
anderwi01,Willie Anderson,114
ellisda01,Dale Ellis,118
cummite01,Terry Cummings,69
carran01,Antoine Carr,72
reidjr01,J.R. Reid,94
johnsav01,Avery Johnson,115
daniell01,Lloyd Daniels,26
delnevi01,Vinny Del Negro,35
smithla01,Larry Smith,11
woodda01,David Wood,4
portete01,Terry Porter,152
drexlcl01,Clyde Drexler,116
kerseje01,Jerome Kersey,98
stricro02,Rod Strickland,156
robincl02,Clifford Robinson,131
bryanma01,Mark Bryant,83
willibu01,Buck Williams,119
eliema01,Mario Elie,52
duckwke01,Kevin Duckworth,58
wolfjo01,Joe Wolf,20
