Player ID,Player name,MP
chambto01,Tom Chambers,196
johnsed03,Eddie Johnson,165
johnske02,Kevin Johnson,202
majerda01,Dan Majerle,158
corbity01,Tyrone Corbin,152
hornaje01,Jeff Hornacek,158
westma01,Mark West,110
gilliar01,Armen Gilliam,16
perryti01,Tim Perry,8
nealyed01,Ed Nealy,4
dunntr01,T.R. Dunn,25
langan01,Andrew Lang,6
mullich01,Chris Mullin,210
teaglte01,Terry Teagle,151
richmmi01,Mitch Richmond,185
higgiro01,Rod Higgins,160
garlawi01,Winston Garland,154
alforst01,Steve Alford,49
sampsra01,Ralph Sampson,43
smithot01,Otis Smith,49
bolma01,Manute Bol,86
smithla01,Larry Smith,86
grahaor01,Orlando Graham,8
mcdonbe01,Ben McDonald,19
