Player ID,Player name,MP
daviswa03,Walter Davis,225
lucasma01,Maurice Lucas,206
nancela01,Larry Nance,194
adamsal01,Alvan Adams,128
edwarja01,James Edwards,153
macyky01,Kyle Macy,228
sandemi01,Mike Sanders,78
westppa01,Paul Westphal,62
pittmch01,Charles Pittman,82
fostero01,Rod Foster,49
scottal01,Alvin Scott,46
robeyri01,Rick Robey,14
dantlad01,Adrian Dantley,249
griffda01,Darrell Griffith,242
baileth01,Thurl Bailey,175
greenri01,Rickey Green,216
drewjo01,John Drew,82
wilkije01,Jeff Wilkins,115
eatonma01,Mark Eaton,167
eavesje01,Jerry Eaves,69
kelleri01,Rich Kelley,79
bosweto01,Tom Boswell,51
hansebo01,Bob Hansen,17
anderjj01,J.J. Anderson,3
