Player ID,Player name,MP
ellisda01,Dale Ellis,151
mcdanxa01,Xavier McDaniel,139
threase01,Sedale Threatt,98
cagemi01,Michael Cage,96
mcmilna01,Nate McMillan,111
listeal01,Alton Lister,94
mckeyde01,Derrick McKey,127
polynol01,Olden Polynice,79
lucasjo01,John Lucas,21
reynoje01,Jerry Reynolds,15
schoeru01,Russ Schoene,19
johnsav01,Avery Johnson,10
olajuha01,Hakeem Olajuwon,162
thorpot01,Otis Thorpe,152
floydsl01,Sleepy Floyd,160
woodsmi01,Mike Woodson,137
johnsbu01,Buck Johnson,118
berrywa01,Walter Berry,57
mccorti01,Tim McCormick,53
shortpu01,Purvis Short,37
chievde01,Derrick Chievous,40
johnsfr01,Frank Johnson,36
leaveal01,Allen Leavell,5
nevitch01,Chuck Nevitt,3
