Player ID,Player name,MP
lucasma01,Maurice Lucas,121
waltobi01,Bill Walton,118
twardda01,Dave Twardzik,93
grossbo01,Bob Gross,103
hollili01,Lionel Hollins,122
gillihe01,Herm Gilliam,50
steella01,Larry Steele,57
calhoco01,Corky Calhoun,14
jonesro01,Robin Jones,22
davisjo01,Johnny Davis,10
nealll01,Lloyd Neal,10
johnsmi01,Mickey Johnson,124
gilmoar01,Artis Gilmore,126
hollawi01,Wilbur Holland,84
mengejo01,John Mengelt,67
maysc01,Scott May,97
marinja01,Jack Marin,53
vanlino01,Norm Van Lier,134
boerwto01,Tom Boerwinkle,17
pondecl01,Cliff Pondexter,12
hicksph01,Phil Hicks,4
kroppto01,Tom Kropp,2
