Player ID,Player name,MP
ervinju01,Julius Erving,265
cheekma01,Maurice Cheeks,262
jonesbo01,Bobby Jones,199
dawkida01,Darryl Dawkins,171
jonesca01,Caldwell Jones,245
hollili01,Lionel Hollins,212
toneyan01,Andrew Toney,131
mixst01,Steve Mix,93
richacl01,Clint Richardson,72
curetea01,Earl Cureton,22
johnsol01,Ollie Johnson,8
johnsma01,Marques Johnson,266
laniebo01,Bob Lanier,236
bridgju01,Junior Bridgeman,183
moncrsi01,Sidney Moncrief,277
johnsmi01,Mickey Johnson,170
wintebr01,Brian Winters,181
bucknqu01,Quinn Buckner,183
evansmi01,Mike Evans,38
cummipa01,Pat Cummings,25
catchha01,Harvey Catchings,109
elmorle01,Len Elmore,12
