Player ID,Player name,MP
fraziwa01,Walt Frazier,283
monroea01,Earl Monroe,254
debusda01,Dave DeBusschere,272
bradlbi01,Bill Bradley,264
jacksph01,Phil Jackson,141
gianejo01,John Gianelli,160
reedwi01,Willis Reed,91
bibbyhe01,Henry Bibby,42
meminde01,Dean Meminger,104
lucasje01,Jerry Lucas,66
davisme01,Mel Davis,1
wingoha01,Harthorne Wingo,2
hayesel01,Elvin Hayes,323
cheniph01,Phil Chenier,310
riordmi01,Mike Riordan,265
porteke01,Kevin Porter,195
unselwe01,Wes Unseld,297
clarkar01,Archie Clark,162
kozelto01,Tom Kozelko,58
weathni01,Nick Weatherspoon,89
leaksma01,Manny Leaks,5
weslewa01,Walt Wesley,1
