Player ID,Player name,MP
worthja01,James Worthy,93
scottby01,Byron Scott,102
greenac01,A.C. Green,79
johnsma02,Magic Johnson,96
abdulka01,Kareem Abdul-Jabbar,70
coopemi01,Michael Cooper,71
rambiku01,Kurt Rambis,58
thompmy01,Mychal Thompson,64
thompbi01,Billy Thompson,27
matthwe01,Wes Matthews,25
smrekmi01,Mike Smrek,17
brancad01,Adrian Branch,18
englial01,Alex English,76
rasmubl01,Blair Rasmussen,92
leverfa01,Fat Lever,99
martima01,Maurice Martin,54
schayda01,Danny Schayes,75
walkeda01,Darrell Walker,68
hanzlbi01,Bill Hanzlik,76
alarima01,Mark Alarie,41
evansmi01,Mike Evans,57
coopewa01,Wayne Cooper,41
smithot01,Otis Smith,19
dunntr01,T.R. Dunn,22
