Player ID,Player name,MP
malonmo01,Moses Malone,112
murphca01,Calvin Murphy,108
reidro01,Robert Reid,106
hendeto01,Tom Henderson,100
tomjaru01,Rudy Tomjanovich,81
jonesma01,Major Jones,54
paultbi01,Billy Paultz,67
leaveal01,Allen Leavell,55
bradlal01,Alonzo Bradley,8
barryri01,Rick Barry,9
dunlemi01,Mike Dunleavy,19
gervige01,George Gervin,122
silasja01,James Silas,94
restake01,Kevin Restani,74
olberma01,Mark Olberding,97
kenonla01,Larry Kenon,81
galemi01,Mike Gale,69
shumajo01,John Shumate,78
griffpa01,Paul Griffin,69
evansmi01,Mike Evans,12
basseti01,Tim Bassett,19
peckwi01,Wiley Peck,9
