Player ID,Player name,MP
abdulka01,Kareem Abdul-Jabbar,240
wilkeja01,Jamaal Wilkes,234
nixonno01,Norm Nixon,228
johnsma02,Magic Johnson,260
mcadobo01,Bob McAdoo,124
coopemi01,Michael Cooper,176
rambiku01,Kurt Rambis,147
mcgeemi01,Mike McGee,3
johnscl02,Clay Johnson,7
mixst01,Steve Mix,3
jonesdw01,Dwight Jones,5
landsma01,Mark Landsberger,13
mitchmi01,Mike Mitchell,250
gervige01,George Gervin,243
gilmoar01,Artis Gilmore,240
moorejo01,Johnny Moore,241
banksge01,Gene Banks,215
dunlemi01,Mike Dunleavy,88
jonesed01,Edgar Jones,101
paultbi01,Billy Paultz,48
pheglro01,Roger Phegley,4
sandemi01,Mike Sanders,5
smithro01,Robert Smith,3
rainsed01,Ed Rains,2
