Player ID,Player name,MP
thomais01,Isiah Thomas,191
dantlad01,Adrian Dantley,165
laimbbi01,Bill Laimbeer,186
dumarjo01,Joe Dumars,159
johnsvi01,Vinnie Johnson,130
mahorri01,Rick Mahorn,170
rodmade01,Dennis Rodman,83
sallejo01,John Salley,106
greensi02,Sidney Green,9
nevitch01,Chuck Nevitt,1
wilkido01,Dominique Wilkins,201
wittmra01,Randy Wittman,172
willike02,Kevin Willis,211
carran01,Antoine Carr,89
battljo01,John Battle,56
riverdo01,Doc Rivers,156
rollitr01,Tree Rollins,118
mcgeemi01,Mike McGee,48
koncajo01,Jon Koncak,39
webbsp01,Spud Webb,41
levincl01,Cliff Levingston,56
hastisc01,Scott Hastings,13
