Player ID,Player name,MP
johnsma02,Magic Johnson,121
scottby01,Byron Scott,116
worthja01,James Worthy,98
abdulka01,Kareem Abdul-Jabbar,84
thompmy01,Mychal Thompson,72
greenac01,A.C. Green,111
coopemi01,Michael Cooper,69
woolror01,Orlando Woolridge,43
campbto01,Tony Campbell,5
riverda01,David Rivers,1
drexlcl01,Clyde Drexler,128
portete01,Terry Porter,124
kerseje01,Jerome Kersey,117
duckwke01,Kevin Duckworth,83
bowiesa01,Sam Bowie,67
youngda01,Danny Young,66
johnsst03,Steve Johnson,34
anderri01,Richard Anderson,35
jonesca01,Caldwell Jones,50
brancad01,Adrian Branch,5
sichtje01,Jerry Sichting,11
