Player ID,Player name,MP
englial01,Alex English,195
nattca01,Calvin Natt,169
leverfa01,Fat Lever,178
isselda01,Dan Issel,101
coopewa01,Wayne Cooper,111
hanzlbi01,Bill Hanzlik,92
evansmi01,Mike Evans,66
turneel01,Elston Turner,124
dunntr01,T.R. Dunn,112
schayda01,Danny Schayes,35
kopicjo01,Joe Kopicki,9
whitewi01,Willie White,8
gervige01,George Gervin,183
mitchmi01,Mike Mitchell,180
gilmoar01,Artis Gilmore,185
moorejo01,Johnny Moore,168
paxsojo01,John Paxson,114
iavarma01,Marc Iavaroni,116
cookje01,Jeff Cook,98
jonesoz01,Ozell Jones,73
knighbi01,Billy Knight,45
towneli01,Linton Townes,6
thirdda01,David Thirdkill,22
banksge01,Gene Banks,10
