Player ID,Player name,MP
johnsde01,Dennis Johnson,111
daviswa03,Walter Davis,72
adamsal01,Alvan Adams,98
robintr01,Truck Robinson,94
macyky01,Kyle Macy,111
kelleri01,Rich Kelley,85
scottal01,Alvin Scott,65
nancela01,Larry Nance,47
kramejo01,Joel Kramer,5
cookje01,Jeff Cook,23
bradldu01,Dudley Bradley,5
dykemcr01,Craig Dykema,4
isselda01,Dan Issel,103
vandeki01,Kiki Vandeweghe,109
englial01,Alex English,118
mckinbi01,Billy McKinney,91
thompda01,David Thompson,66
higgske01,Kenny Higgs,54
dunntr01,T.R. Dunn,81
hordgce01,Cedrick Hordges,45
gondrgl01,Glen Gondrezick,51
rayja01,James Ray,2
