Player ID,Player name,MP
ervinju01,Julius Erving,138
collido01,Doug Collins,121
freewo01,World B. Free,107
mcginge01,George McGinnis,115
mixst01,Steve Mix,95
bibbyhe01,Henry Bibby,112
dawkida01,Darryl Dawkins,78
jonesca01,Caldwell Jones,114
bryanjo01,Joe Bryant,54
catchha01,Harvey Catchings,13
mcclate01,Ted McClain,13
willira01,Ray Williams,102
mcadobo01,Bob McAdoo,150
haywosp01,Spencer Haywood,114
beardbu01,Butch Beard,102
monroea01,Earl Monroe,97
mcmilji01,Jim McMillian,93
sheltlo01,Lonnie Shelton,98
cleamji01,Jim Cleamons,79
gondrgl01,Glen Gondrezick,51
knighto01,Toby Knight,33
jacksph01,Phil Jackson,41
