Player ID,Player name,MP
englial01,Alex English,195
vinceja01,Jay Vincent,146
adamsmi01,Michael Adams,181
schayda01,Danny Schayes,126
rasmubl01,Blair Rasmussen,111
leverfa01,Fat Lever,143
evansmi01,Mike Evans,100
hanzlbi01,Bill Hanzlik,92
dunntr01,T.R. Dunn,87
martima01,Maurice Martin,5
brookmi01,Michael Brooks,6
coopewa01,Wayne Cooper,8
chambto01,Tom Chambers,168
mcdanxa01,Xavier McDaniel,180
ellisda01,Dale Ellis,172
mckeyde01,Derrick McKey,109
mcmilna01,Nate McMillan,127
threase01,Sedale Threatt,80
youngda01,Danny Young,95
listeal01,Alton Lister,77
schoeru01,Russ Schoene,39
willike01,Kevin Williams,70
polynol01,Olden Polynice,44
johnscl01,Clemon Johnson,39
