Player ID,Player name,MP
piercri01,Ricky Pierce,213
kempsh01,Shawn Kemp,238
perkisa01,Sam Perkins,224
paytoga01,Gary Payton,220
mckeyde01,Derrick McKey,230
johnsed03,Eddie Johnson,142
cagemi01,Michael Cage,151
askewvi01,Vincent Askew,52
mcmilna01,Nate McMillan,157
barroda01,Dana Barros,52
paddige01,Gerald Paddio,14
schefst01,Steve Scheffler,12
olajuha01,Hakeem Olajuwon,300
maxweve01,Vernon Maxwell,270
smithke01,Kenny Smith,230
thorpot01,Otis Thorpe,249
horryro01,Robert Horry,234
garlawi01,Winston Garland,93
herreca01,Carl Herrera,111
bullama01,Matt Bullard,101
brooksc01,Scott Brooks,92
teaglte01,Terry Teagle,4
floydsl01,Sleepy Floyd,9
rollitr01,Tree Rollins,12
