Player ID,Player name,MP
abdulka01,Kareem Abdul-Jabbar,220
johnsma02,Magic Johnson,243
worthja01,James Worthy,197
mcadobo01,Bob McAdoo,143
scottby01,Byron Scott,162
coopemi01,Michael Cooper,191
mcgeemi01,Mike McGee,100
rambiku01,Kurt Rambis,107
wilkeja01,Jamaal Wilkes,81
natersw01,Swen Nater,18
sprigla01,Larry Spriggs,3
daviswa03,Walter Davis,226
nancela01,Larry Nance,247
lucasma01,Maurice Lucas,198
edwarja01,James Edwards,165
macyky01,Kyle Macy,240
adamsal01,Alvan Adams,96
pittmch01,Charles Pittman,103
westppa01,Paul Westphal,67
scottal01,Alvin Scott,32
fostero01,Rod Foster,46
robeyri01,Rick Robey,19
sandemi01,Mike Sanders,26
