Player ID,Player name,MP
jordami01,Michael Jordan,249
pippesc01,Scottie Pippen,240
armstbj01,B.J. Armstrong,175
grantho01,Horace Grant,216
cartwbi01,Bill Cartwright,164
paxsojo01,John Paxson,114
willisc01,Scott Williams,96
kingst01,Stacey King,83
tucketr01,Trent Tucker,65
perduwi01,Will Perdue,28
mccraro01,Rodney McCray,5
walkeda01,Darrell Walker,5
ewingpa01,Patrick Ewing,251
starkjo01,John Starks,240
masonan01,Anthony Mason,197
smithch01,Charles Smith,162
oaklech01,Charles Oakley,196
riverdo01,Doc Rivers,185
anthogr01,Greg Anthony,91
blackro01,Rolando Blackman,56
campbto01,Tony Campbell,19
davishu01,Hubert Davis,23
anderer01,Eric Anderson,3
willihe01,Herb Williams,17
