Player ID,Player name,MP
robinda01,David Robinson,108
anderwi01,Willie Anderson,115
cummite01,Terry Cummings,101
elliose01,Sean Elliott,92
stricro02,Rod Strickland,110
wingada01,David Wingate,79
brickfr01,Frank Brickowski,47
moorejo01,Johnny Moore,46
jonesca01,Caldwell Jones,17
willire01,Reggie Williams,4
mitchmi01,Mike Mitchell,1
englial01,Alex English,76
leverfa01,Fat Lever,113
rasmubl01,Blair Rasmussen,84
lichtto01,Todd Lichti,70
daviswa03,Walter Davis,70
adamsmi01,Michael Adams,105
hanzlbi01,Bill Hanzlik,79
carrojo01,Joe Barry Carroll,46
kemptti01,Tim Kempton,32
laneje01,Jerome Lane,14
dunntr01,T.R. Dunn,31
