Player ID,Player name,MP
westppa01,Paul Westphal,224
erickke01,Keith Erickson,152
heardga01,Gar Heard,216
adamsal01,Alvan Adams,180
soberri01,Ricky Sobers,161
perrycu01,Curtis Perry,178
vanardi01,Dick Van Arsdale,117
awtrede01,Dennis Awtrey,115
lumpkph01,Phil Lumpkin,47
rileypa01,Pat Riley,19
hawthna01,Nate Hawthorne,21
brownfr01,Fred Brown,236
burleto01,Tom Burleson,208
sealsbr01,Bruce Seals,181
wattssl01,Slick Watts,197
norwowi01,Willie Norwood,215
bantomi01,Mike Bantom,114
abdulza01,Zaid Abdul-Aziz,60
skinnta01,Tal Skinner,86
gillihe01,Herm Gilliam,86
derliro01,Rod Derline,41
hummejo01,John Hummer,16
