2002: LAL vs. NJN
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Shaquille O'Neal,29,4,166,50,84,0,0,45,68,13,36,49,15,2,11,14,7,145,.595,,.662,41.5,36.3,12.3,3.8,0.5,2.8,onealsh01
2,Kobe Bryant,23,4,174,36,70,6,11,29,36,3,20,23,21,6,3,15,11,107,.514,.545,.806,43.5,26.8,5.8,5.3,1.5,0.8,bryanko01
3,Derek Fisher,27,4,132,17,33,8,12,9,14,2,12,14,15,1,0,7,10,51,.515,.667,.643,33.0,12.8,3.5,3.8,0.3,0.0,fishede01
4,Rick Fox,32,4,146,12,23,5,11,10,12,6,19,25,14,6,2,11,14,39,.522,.455,.833,36.5,9.8,6.3,3.5,1.5,0.5,foxri01
5,Robert Horry,31,4,158,11,24,5,11,5,6,6,23,29,17,11,7,6,13,32,.458,.455,.833,39.5,8.0,7.3,4.3,2.8,1.8,horryro01
6,Devean George,24,4,72,10,23,3,5,3,3,5,14,19,0,1,2,2,7,26,.435,.600,1.000,18.0,6.5,4.8,0.0,0.3,0.5,georgde01
7,Brian Shaw,35,4,65,6,21,2,9,0,0,3,4,7,10,1,2,2,4,14,.286,.222,,16.3,3.5,1.8,2.5,0.3,0.5,shawbr01
8,Samaki Walker,25,4,24,1,4,0,0,2,2,3,5,8,0,0,1,3,5,4,.250,,1.000,6.0,1.0,2.0,0.0,0.0,0.3,walkesa01
9,Lindsey Hunter,31,3,12,1,5,0,2,0,0,1,0,1,0,0,0,0,4,2,.200,.000,,4.0,0.7,0.3,0.0,0.0,0.0,hunteli01
10,Stanislav Medvedenko,22,2,9,1,1,0,0,0,0,1,0,1,0,0,0,0,3,2,1.000,,,4.5,1.0,0.5,0.0,0.0,0.0,medvest01
11,Mitch Richmond,36,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,1.0,2.0,0.0,0.0,0.0,0.0,richmmi01
12,Mark Madsen,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,0.0,0.0,0.0,0.0,0.0,madsema01
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Kenyon Martin,24,4,158,35,75,1,5,17,26,8,18,26,10,6,4,14,15,88,.467,.200,.654,39.5,22.0,6.5,2.5,1.5,1.0,martike01
2,Jason Kidd,28,4,167,35,80,6,20,7,11,12,17,29,39,9,3,12,8,83,.438,.300,.636,41.8,20.8,7.3,9.8,2.3,0.8,kiddja01
3,Kerry Kittles,27,4,106,19,42,5,16,7,10,4,4,8,10,6,2,3,7,50,.452,.313,.700,26.5,12.5,2.0,2.5,1.5,0.5,kittlke01
4,Keith Van Horn,26,4,122,17,44,5,12,3,4,7,16,23,9,2,1,5,15,42,.386,.417,.750,30.5,10.5,5.8,2.3,0.5,0.3,vanhoke01
5,Lucious Harris,31,4,91,11,32,1,5,8,10,5,6,11,8,4,0,0,6,31,.344,.200,.800,22.8,7.8,2.8,2.0,1.0,0.0,harrilu01
6,Todd MacCulloch,26,4,73,14,28,0,0,2,4,12,8,20,2,3,4,5,14,30,.500,,.500,18.3,7.5,5.0,0.5,0.8,1.0,maccuto01
7,Richard Jefferson,21,4,97,11,21,0,0,5,11,2,16,18,5,4,0,3,7,27,.524,,.455,24.3,6.8,4.5,1.3,1.0,0.0,jefferi01
8,Jason Collins,23,4,76,5,10,0,0,7,8,5,5,10,1,1,2,3,19,17,.500,,.875,19.0,4.3,2.5,0.3,0.3,0.5,collija04
9,Aaron Williams,30,4,46,6,16,0,0,2,2,4,5,9,1,3,2,0,14,14,.375,,1.000,11.5,3.5,2.3,0.3,0.8,0.5,williaa01
10,Anthony Johnson,27,4,21,2,6,0,0,1,2,1,1,2,1,0,0,0,0,5,.333,,.500,5.3,1.3,0.5,0.3,0.0,0.0,johnsan02
11,Donny Marshall,29,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,1.0,0.0,0.0,0.0,0.0,0.0,marshdo02
12,Brian Scalabrine,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,scalabr01
