2004: LAL vs. DET
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Richard Hamilton,25,5,224,37,92,4,10,29,34,12,14,26,20,4,0,23,9,107,.402,.400,.853,44.8,21.4,5.2,4.0,0.8,0.0,hamilri01
2,Chauncey Billups,27,5,194,29,57,8,17,39,42,3,13,16,26,6,0,13,8,105,.509,.471,.929,38.8,21.0,3.2,5.2,1.2,0.0,billuch01
3,Rasheed Wallace,29,5,153,24,53,3,12,14,18,7,32,39,7,2,8,4,19,65,.453,.250,.778,30.6,13.0,7.8,1.4,0.4,1.6,wallara01
4,Ben Wallace,29,5,205,22,46,0,2,10,34,19,49,68,7,9,5,6,15,54,.478,.000,.294,41.0,10.8,13.6,1.4,1.8,1.0,wallabe01
5,Tayshaun Prince,23,5,198,21,54,3,16,5,11,15,19,34,10,9,2,2,9,50,.389,.188,.455,39.6,10.0,6.8,2.0,1.8,0.4,princta01
6,Corliss Williamson,30,5,53,6,15,0,0,9,10,4,8,12,1,0,0,4,7,21,.400,,.900,10.6,4.2,2.4,0.2,0.0,0.0,willico02
7,Lindsey Hunter,33,5,64,5,17,2,8,6,6,1,6,7,4,3,2,1,11,18,.294,.250,1.000,12.8,3.6,1.4,0.8,0.6,0.4,hunteli01
8,Elden Campbell,35,5,68,6,16,0,0,5,10,6,7,13,8,5,3,3,13,17,.375,,.500,13.6,3.4,2.6,1.6,1.0,0.6,campbel01
9,Mehmet Okur,24,4,38,4,9,1,1,2,4,1,5,6,2,0,0,4,7,11,.444,1.000,.500,9.5,2.8,1.5,0.5,0.0,0.0,okurme01
10,Mike James,28,5,17,2,4,0,0,0,0,2,2,4,4,0,0,1,2,4,.500,,,3.4,0.8,0.8,0.8,0.0,0.0,jamesmi01
11,Darvin Ham,30,4,7,1,1,0,0,0,0,1,0,1,0,0,0,1,3,2,1.000,,,1.8,0.5,0.3,0.0,0.0,0.0,hamda01
12,Darko Miličić,18,3,4,0,2,0,0,0,2,1,1,2,0,1,0,1,0,0,.000,,.000,1.3,0.0,0.7,0.0,0.3,0.0,milicda01
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Shaquille O'Neal,31,5,213,53,84,0,0,27,55,15,39,54,8,2,3,14,22,133,.631,,.491,42.6,26.6,10.8,1.6,0.4,0.6,onealsh01
2,Kobe Bryant,25,5,231,43,113,4,23,23,25,2,12,14,22,9,3,18,15,113,.381,.174,.920,46.2,22.6,2.8,4.4,1.8,0.6,bryanko01
3,Derek Fisher,29,5,101,11,36,6,16,4,7,5,10,15,9,5,0,4,16,32,.306,.375,.571,20.2,6.4,3.0,1.8,1.0,0.0,fishede01
4,Devean George,26,5,106,11,28,5,15,2,4,3,11,14,3,5,2,2,16,29,.393,.333,.500,21.2,5.8,2.8,0.6,1.0,0.4,georgde01
5,Gary Payton,35,5,167,9,28,2,10,1,2,6,9,15,22,6,2,7,17,21,.321,.200,.500,33.4,4.2,3.0,4.4,1.2,0.4,paytoga01
6,Karl Malone,40,4,125,8,24,0,1,4,6,8,21,29,9,1,1,4,8,20,.333,.000,.667,31.3,5.0,7.3,2.3,0.3,0.3,malonka01
7,Stanislav Medvedenko,24,5,71,6,17,0,0,6,8,6,12,18,3,0,1,2,12,18,.353,,.750,14.2,3.6,3.6,0.6,0.0,0.2,medvest01
8,Kareem Rush,23,5,76,7,22,4,16,0,0,0,5,5,2,1,0,5,10,18,.318,.250,,15.2,3.6,1.0,0.4,0.2,0.0,rushka01
9,Luke Walton,23,4,79,5,13,1,6,2,2,3,9,12,18,6,2,7,15,13,.385,.167,1.000,19.8,3.3,3.0,4.5,1.5,0.5,waltolu01
10,Rick Fox,34,3,29,4,7,0,1,0,0,0,3,3,7,0,0,1,6,8,.571,.000,,9.7,2.7,1.0,2.3,0.0,0.0,foxri01
11,Brian Cook,23,3,21,1,6,0,0,2,2,3,5,8,0,1,0,2,4,4,.167,,1.000,7.0,1.3,2.7,0.0,0.3,0.0,cookbr01
12,Bryon Russell,33,3,7,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,.000,.000,,2.3,0.0,0.3,0.0,0.0,0.0,russebr01
