Player ID,Player name,MP
olajuha01,Hakeem Olajuwon,171
maxweve01,Vernon Maxwell,161
horryro01,Robert Horry,135
thorpot01,Otis Thorpe,152
smithke01,Kenny Smith,133
eliema01,Mario Elie,64
cassesa01,Sam Cassell,70
herreca01,Carl Herrera,60
bullama01,Matt Bullard,12
jentch01,Chris Jent,2
stricro02,Rod Strickland,154
drexlcl01,Clyde Drexler,157
robincl02,Clifford Robinson,149
willibu01,Buck Williams,125
portete01,Terry Porter,76
grantha01,Harvey Grant,76
kerseje01,Jerome Kersey,38
bryanma01,Mark Bryant,64
robinja02,James Robinson,28
dudlech02,Chris Dudley,81
murratr01,Tracy Murray,11
jacksja01,Jaren Jackson,1
