Player ID,Player name,MP
billuch01,Chauncey Billups,229
hamilri01,Richard Hamilton,246
wallara01,Rasheed Wallace,205
princta01,Tayshaun Prince,250
wallabe01,Ben Wallace,231
mcdyean01,Antonio McDyess,113
hunteli01,Lindsey Hunter,82
arroyca01,Carlos Arroyo,47
duprero01,Ronald Dupree,18
milicda01,Darko Miličić,7
campbel01,Elden Campbell,11
hamda01,Darvin Ham,1
onealje01,Jermaine O'Neal,232
millere01,Reggie Miller,195
jacksst02,Stephen Jackson,230
tinslja01,Jamaal Tinsley,169
fosteje01,Jeff Foster,139
johnsan02,Anthony Johnson,114
davisda01,Dale Davis,139
jonesfr01,Fred Jones,102
jonesja02,James Jones,68
croshau01,Austin Croshere,35
gilled01,Eddie Gill,8
pollasc01,Scot Pollard,12
