Player ID,Player name,MP
wadedw01,Dwyane Wade,166
jonesed02,Eddie Jones,167
jonesda01,Damon Jones,142
hasleud01,Udonis Haslem,152
onealsh01,Shaquille O'Neal,61
doolike01,Keyon Dooling,66
mournal01,Alonzo Mourning,79
butlera01,Rasual Butler,31
laettch01,Christian Laettner,38
doleami01,Michael Doleac,40
andersh01,Shandon Anderson,18
arenagi01,Gilbert Arenas,175
jamisan01,Antawn Jamison,150
hughela01,Larry Hughes,172
haywobr01,Brendan Haywood,133
dixonju01,Juan Dixon,96
jeffrja01,Jared Jeffries,101
thomaet01,Etan Thomas,24
peelean01,Anthony Peeler,19
blakest01,Steve Blake,10
ruffimi01,Michael Ruffin,77
profila01,Laron Profit,3
