Player ID,Player name,MP
parketo01,Tony Parker,131
duncati01,Tim Duncan,121
jacksst02,Stephen Jackson,98
ginobma01,Manu Ginóbili,99
greenda02,Danny Green,98
nealga01,Gary Neal,52
leonaka01,Kawhi Leonard,80
splitti01,Tiago Splitter,46
blairde01,DeJuan Blair,46
diawbo01,Boris Diaw,96
bonnema01,Matt Bonner,64
millspa02,Patty Mills,17
anderja01,James Anderson,12
jeffeal01,Al Jefferson,141
harride01,Devin Harris,120
millspa01,Paul Millsap,139
favorde01,Derrick Favors,116
haywago01,Gordon Hayward,123
burksal01,Alec Burks,63
carrode01,DeMarre Carroll,73
howarjo01,Josh Howard,63
tinslja01,Jamaal Tinsley,65
kanteen01,Enes Freedom,43
ahearbl01,Blake Ahearn,8
evansje01,Jeremy Evans,7
