Player ID,Player name,MP
hardeja01,James Harden,179
paulch01,Chris Paul,162
capelca01,Clint Capela,155
gordoer01,Eric Gordon,154
arizatr01,Trevor Ariza,173
greenge01,Gerald Green,92
tuckepj01,P.J. Tucker,134
anderry01,Ryan Anderson,46
hilarne01,Nenê,59
johnsjo02,Joe Johnson,25
qizh01,Zhou Qi,6
jacksaa01,Aaron Jackson,8
blackta01,Tarik Black,5
onuakch01,Chinanu Onuaku,3
butleji01,Jimmy Butler,170
wiggian01,Andrew Wiggins,164
townska01,Karl-Anthony Towns,170
rosede01,Derrick Rose,119
teaguje01,Jeff Teague,153
crawfja01,Jamal Crawford,123
gibsota01,Taj Gibson,123
bjeline01,Nemanja Bjelica,47
dienggo01,Gorgui Dieng,70
brookaa01,Aaron Brooks,3
jonesty01,Tyus Jones,55
georgma01,Marcus Georges-Hunt,3
