Player ID,Player name,MP
curryst01,Stephen Curry,225
wiggian01,Andrew Wiggins,235
thompkl01,Klay Thompson,230
poolejo01,Jordan Poole,125
greendr01,Draymond Green,217
paytoga02,Gary Payton II,93
porteot01,Otto Porter Jr.,102
looneke01,Kevon Looney,130
bjeline01,Nemanja Bjelica,29
iguodan01,Andre Iguodala,19
moodymo01,Moses Moody,11
kuminjo01,Jonathan Kuminga,8
leeda03,Damion Lee,8
toscaju01,Juan Toscano-Anderson,8
brownja02,Jaylen Brown,233
tatumja01,Jayson Tatum,244
smartma01,Marcus Smart,213
horfoal01,Al Horford,191
whitede01,Derrick White,159
williro04,Robert Williams,158
willigr01,Grant Williams,102
pritcpa01,Payton Pritchard,67
nesmiaa01,Aaron Nesmith,16
kornelu01,Luke Kornet,6
fittsma01,Malik Fitts,6
hausesa01,Sam Hauser,11
stausni01,Nik Stauskas,9
theisda01,Daniel Theis,20
morgaju01,Juwan Morgan,5
