Player ID,Player name,MP
cartevi01,Vince Carter,244
jefferi01,Richard Jefferson,261
krstine01,Nenad Krstić,206
kiddja01,Jason Kidd,237
robincl02,Clifford Robinson,150
vaughja01,Jacque Vaughn,99
murrala01,Lamond Murray,70
collija04,Jason Collins,154
thomajo02,John Thomas,9
wrighan01,Antoine Wright,3
nachbbo01,Boštjan Nachbar,1
padgesc01,Scott Padgett,3
planizo01,Zoran Planinić,3
onealje01,Jermaine O'Neal,216
johnsan02,Anthony Johnson,242
jacksst02,Stephen Jackson,227
croshau01,Austin Croshere,175
grangda01,Danny Granger,162
jonesfr01,Fred Jones,167
stojape01,Peja Stojaković,51
jasiksa01,Šarūnas Jasikevičius,66
harrida01,David Harrison,31
fosteje01,Jeff Foster,80
tinslja01,Jamaal Tinsley,7
gilled01,Eddie Gill,1
pollasc01,Scot Pollard,15
