Player ID,Player name,MP
hamilri01,Richard Hamilton,271
princta01,Tayshaun Prince,303
billuch01,Chauncey Billups,277
wallara01,Rasheed Wallace,242
mcdyean01,Antonio McDyess,125
wallabe01,Ben Wallace,281
hunteli01,Lindsey Hunter,78
evansma01,Maurice Evans,35
delkto01,Tony Delk,47
catoke01,Kelvin Cato,7
delfica01,Carlos Delfino,7
davisda01,Dale Davis,7
jamesle01,LeBron James,321
ilgauzy01,Zydrunas Ilgauskas,186
varejan01,Anderson Varejão,143
marshdo01,Donyell Marshall,184
goodedr01,Drew Gooden,143
murraro01,Ronald Murray,229
snower01,Eric Snow,203
hughela01,Larry Hughes,92
jonesda01,Damon Jones,157
newblir01,Ira Newble,10
hendeal01,Alan Henderson,9
pavloal01,Sasha Pavlović,3
