Player ID,Player name,MP
millere01,Reggie Miller,249
roseja01,Jalen Rose,251
smitsri01,Rik Smits,140
besttr01,Travis Best,127
davisda01,Dale Davis,212
jacksma01,Mark Jackson,163
croshau01,Austin Croshere,114
perkisa01,Sam Perkins,100
mckeyde01,Derrick McKey,84
bendejo01,Jonathan Bender,1
tabakza01,Žan Tabak,0
sprewla01,Latrell Sprewell,259
houstal01,Allan Houston,242
johnsla02,Larry Johnson,236
wardch01,Charlie Ward,174
ewingpa01,Patrick Ewing,107
thomaku01,Kurt Thomas,135
childch01,Chris Childs,113
cambyma01,Marcus Camby,127
dudlech02,Chris Dudley,40
brunsri01,Rick Brunson,2
wallajo01,John Wallace,5
