Player ID,Player name,MP
maxeyty01,Tyrese Maxey,148
harrito02,Tobias Harris,135
hardeja01,James Harden,144
embiijo01,Joel Embiid,108
meltode01,De'Anthony Melton,102
reedpa01,Paul Reed,66
niangge01,Georges Niang,62
mcdanja01,Jalen McDaniels,66
tuckepj01,P.J. Tucker,106
miltosh01,Shake Milton,7
harremo01,Montrezl Harrell,7
houseda01,Danuel House Jr.,5
korkmfu01,Furkan Korkmaz,2
sprinja01,Jaden Springer,2
bridgmi01,Mikal Bridges,157
johnsca02,Cameron Johnson,152
dinwisp01,Spencer Dinwiddie,159
claxtni01,Nic Claxton,117
curryse01,Seth Curry,58
finnedo01,Dorian Finney-Smith,101
onealro01,Royce O'Neale,118
harrijo01,Joe Harris,44
sharpda01,Day'Ron Sharpe,20
thomaca02,Cam Thomas,16
watanyu01,Yuta Watanabe,5
dukeda01,David Duke Jr.,5
millspa02,Patty Mills,5
sumneed01,Edmond Sumner,4
