Player ID,Player name,MP
duncati01,Tim Duncan,260
jacksst02,Stephen Jackson,212
parketo01,Tony Parker,199
rosema01,Malik Rose,154
ginobma01,Manu Ginóbili,158
bowenbr01,Bruce Bowen,202
robinda01,David Robinson,125
claxtsp01,Speedy Claxton,76
kerrst01,Steve Kerr,15
willike02,Kevin Willis,16
ferryda01,Danny Ferry,20
smithst01,Steve Smith,3
finlemi01,Michael Finley,275
vanexni01,Nick Van Exel,231
nashst01,Steve Nash,233
nowitdi01,Dirk Nowitzki,123
lafrera01,Raef LaFrentz,152
williwa02,Walt Williams,134
bellra01,Raja Bell,103
najered01,Eduardo Nájera,112
griffad01,Adrian Griffin,35
abdulta01,Tariq Abdul-Wahad,16
bradlsh01,Shawn Bradley,27
