Player ID,Player name,MP
jamesle01,LeBron James,301
wadedw01,Dwyane Wade,255
boshch01,Chris Bosh,240
allenra02,Ray Allen,193
chalmma01,Mario Chalmers,221
battish01,Shane Battier,87
millemi01,Mike Miller,152
anderch01,Chris Andersen,71
coleno01,Norris Cole,82
hasleud01,Udonis Haslem,64
jonesja02,James Jones,12
lewisra02,Rashard Lewis,12
anthojo01,Joel Anthony,15
duncati01,Tim Duncan,254
parketo01,Tony Parker,246
leonaka01,Kawhi Leonard,255
greenda02,Danny Green,248
ginobma01,Manu Ginóbili,199
nealga01,Gary Neal,171
splitti01,Tiago Splitter,107
diawbo01,Boris Diaw,94
blairde01,DeJuan Blair,17
bonnema01,Matt Bonner,36
josepco01,Cory Joseph,43
millspa02,Patty Mills,13
decolna01,Nando De Colo,5
mcgratr01,Tracy McGrady,14
