Player ID,Player name,MP
curryst01,Stephen Curry,159
thompkl01,Klay Thompson,165
greendr01,Draymond Green,149
looneke01,Kevon Looney,110
belljo01,Jordan Bell,54
mckinal01,Alfonzo McKinnie,70
livinsh01,Shaun Livingston,66
cookqu01,Quinn Cook,47
jerebjo01,Jonas Jerebko,48
iguodan01,Andre Iguodala,79
bogutan01,Andrew Bogut,24
jonesda03,Damian Jones,6
evansja02,Jacob Evans,6
lillada01,Damian Lillard,162
mccolcj01,CJ McCollum,159
leoname01,Meyers Leonard,88
harklma01,Maurice Harkless,94
hoodro01,Rodney Hood,105
kanteen01,Enes Freedom,69
curryse01,Seth Curry,93
colliza01,Zach Collins,58
turneev01,Evan Turner,87
aminual01,Al-Farouq Aminu,62
labissk01,Skal Labissière,3
laymaja01,Jake Layman,3
simonan01,Anfernee Simons,3
