Player ID,Player name,MP
duncati01,Tim Duncan,285
ginobma01,Manu Ginóbili,252
parketo01,Tony Parker,265
horryro01,Robert Horry,204
bowenbr01,Bruce Bowen,271
mohamna01,Nazr Mohammed,158
barrybr01,Brent Barry,142
udrihbe01,Beno Udrih,46
brownde02,Devin Brown,35
nestera01,Rasho Nesterović,25
robingl01,Glenn Robinson,14
masseto01,Tony Massenburg,9
billuch01,Chauncey Billups,282
hamilri01,Richard Hamilton,295
wallara01,Rasheed Wallace,227
wallabe01,Ben Wallace,280
mcdyean01,Antonio McDyess,156
princta01,Tayshaun Prince,273
hunteli01,Lindsey Hunter,137
arroyca01,Carlos Arroyo,31
hamda01,Darvin Ham,8
milicda01,Darko Miličić,7
campbel01,Elden Campbell,1
duprero01,Ronald Dupree,9
