Player ID,Player name,MP
webbech01,Chris Webber,188
bibbymi01,Mike Bibby,211
divacvl01,Vlade Divac,158
jacksbo01,Bobby Jackson,156
chrisdo01,Doug Christie,201
turkohe01,Hedo Türkoğlu,153
stojape01,Peja Stojaković,111
pollasc01,Scot Pollard,37
fundela01,Lawrence Funderburke,3
wallage01,Gerald Wallace,8
brownch01,Chucky Brown,1
nowitdi01,Dirk Nowitzki,226
finlemi01,Michael Finley,234
nashst01,Steve Nash,202
lafrera01,Raef LaFrentz,159
vanexni01,Nick Van Exel,170
buckngr01,Greg Buckner,77
griffad01,Adrian Griffin,47
zhizhwa01,Wang Zhizhi,24
najered01,Eduardo Nájera,46
bradlsh01,Shawn Bradley,16
newmajo01,Johnny Newman,22
eschmev01,Evan Eschmeyer,1
