Player ID,Player name,MP
mannida01,Danny Manning,232
blaylmo01,Mookie Blaylock,225
willike02,Kevin Willis,180
augmost01,Stacey Augmon,160
ehlocr01,Craig Ehlo,160
langan01,Andrew Lang,160
ferredu01,Duane Ferrell,111
koncajo01,Jon Koncak,102
whatlen01,Ennis Whatley,63
keefead01,Adam Keefe,42
grahapa01,Paul Graham,2
edwardo01,Doug Edwards,3
millere01,Reggie Miller,215
smitsri01,Rik Smits,170
mckeyde01,Derrick McKey,201
scottby01,Byron Scott,116
davisan01,Antonio Davis,165
workmha01,Haywoode Workman,194
flemive01,Vern Fleming,92
davisda01,Dale Davis,216
willike03,Kenny Williams,35
mitchsa01,Sam Mitchell,33
connele01,Lester Conner,3
