Player ID,Player name,MP
millere01,Reggie Miller,219
smitsri01,Rik Smits,132
jacksma01,Mark Jackson,212
roseja01,Jalen Rose,156
davisan01,Antonio Davis,165
davisda01,Dale Davis,190
mullich01,Chris Mullin,134
besttr01,Travis Best,55
perkisa01,Sam Perkins,61
mckeyde01,Derrick McKey,100
hoibefr01,Fred Hoiberg,16
houstal01,Allan Houston,254
sprewla01,Latrell Sprewell,227
johnsla02,Larry Johnson,195
cambyma01,Marcus Camby,189
childch01,Chris Childs,174
thomaku01,Kurt Thomas,124
ewingpa01,Patrick Ewing,65
dudlech02,Chris Dudley,96
wardch01,Charlie Ward,112
brunsri01,Rick Brunson,1
willihe01,Herb Williams,2
