Player ID,Player name,MP
malonka01,Karl Malone,190
russebr01,Bryon Russell,193
stockjo01,John Stockton,182
hornaje01,Jeff Hornacek,146
eisleho01,Howard Eisley,115
ostergr01,Greg Ostertag,115
polynol01,Olden Polynice,99
gilliar01,Armen Gilliam,75
lewisqu01,Quincy Lewis,32
padgesc01,Scott Padgett,27
vaughja01,Jacque Vaughn,27
paytoga01,Gary Payton,221
lewisra02,Rashard Lewis,157
bakervi01,Vin Baker,177
willish01,Shammond Williams,100
barrybr01,Brent Barry,155
patteru01,Ruben Patterson,84
grantho01,Horace Grant,185
fostegr01,Greg Foster,69
borrela01,Lazaro Borrell,25
mccoyje01,Jelani McCoy,26
persoch01,Chuck Person,1
