Player ID,Player name,MP
mournal01,Alonzo Mourning,189
lenarvo01,Voshon Lenard,169
hardati01,Tim Hardaway,201
brownpj01,P.J. Brown,165
mashbja01,Jamal Mashburn,161
majerda01,Dan Majerle,128
askinke01,Keith Askins,91
austiis01,Isaac Austin,48
crottjo01,John Crotty,25
pincked01,Ed Pinckney,6
anderwi01,Willie Anderson,8
stricma01,Mark Strickland,10
hardaan01,Anfernee Hardaway,222
stronde01,Derek Strong,195
armstda01,Darrell Armstrong,144
wilkige01,Gerald Wilkins,143
anderni01,Nick Anderson,130
schayda01,Danny Schayes,92
seikaro01,Rony Seikaly,87
scottde01,Dennis Scott,93
shawbr01,Brian Shaw,81
mccasam01,Amal McCaskill,7
evansbr01,Brian Evans,7
